Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S320771289,Northern Flicker,Colaptes auratus,11900,3,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-12,07:20 AM,eBird - Traveling Count,190,1,3.623,,1
S326594442,Northern Flicker,Colaptes auratus,11900,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-24,06:55 AM,eBird - Traveling Count,222,1,2.992,,1,,,,655747548
S336459661,Northern Flicker,Colaptes auratus,11900,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-10,06:04 AM,eBird - Traveling Count,165,1,2.998,,1
S342868105,Northern Flicker,Colaptes auratus,11900,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-20,06:19 AM,eBird - Traveling Count,134,1,3.112,,1
S347722254,Northern Flicker,Colaptes auratus,11900,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-27,05:41 AM,eBird - Traveling Count,137,1,3.085,,1,,,,658541874
S374368808,Northern Flicker,Colaptes auratus,11900,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-07-20,05:31 AM,eBird - Traveling Count,90,1,2.509,,1,,,,661662228
S350375761,Northern Flicker,Colaptes auratus,11900,1,US-WA,Kitsap,L109542,Point No Point,47.9118696,-122.5283182,2026-05-31,10:28 AM,eBird - Traveling Count,63,1,1.052,,1
S304355760,Northern Flicker,Colaptes auratus,11900,2,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-02-27,08:39 AM,eBird - Traveling Count,230,1,4.811,,1
S327075826,Northern Flicker,Colaptes auratus,11900,2,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-04-25,06:23 AM,eBird - Traveling Count,47,1,.919,,1
S346491426,Northern Flicker,Colaptes auratus,11900,2,US-WA,Snohomish,L4756268,Field's Riffle,47.9166297,-122.1268988,2026-05-25,07:11 AM,eBird - Traveling Count,177,1,1.517,,1
S291455322,Northern Flicker,Colaptes auratus,11900,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-12-31,08:11 AM,eBird - Traveling Count,256,1,3.231,,1,,,,648016665
S285380853,Crested Caracara,Caracara plancus,11962,1,US-TX,Cameron,L1050482,TX48--Shrimp Basin Bridge / Zapata Memorial Boat Ramp/ San Martin Lake outlet,26.0023329,-97.2999001,2025-11-20,11:26 AM,eBird - Stationary Count,20,1,,,9,,,,645920247
S285225918,Crested Caracara,Caracara plancus,11962,1,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10
S285226044,Crested Caracara,Caracara plancus,11962,1,US-TX,Hidalgo,L1850000,San Juan Wetlands,26.1606244,-98.157516,2025-11-19,12:00 PM,eBird - Traveling Count,22,1,.805,,9
S285225726,Crested Caracara,Caracara plancus,11962,2,US-TX,Hidalgo,L2433186,"US-TX-Mission - 26.1774x-98.3413 - Nov 24, 2013, 12:23 PM",26.177445,-98.341257,2025-11-18,11:17 AM,eBird - Stationary Count,5,1,,,10,,,,645919252
S260172332,Eurasian Kestrel,Falco tinnunculus,11993,X,CH-VS,,L20769097,Sion (stadt),46.2331299,7.3606065,2025-07-01,,Historical,,0
S312570475,American Kestrel,Falco sparverius,12028,1,US-WA,Adams,L1071738,Columbia NWR--Royal Lake,46.8716342,-119.3433344,2026-03-22,11:00 AM,eBird - Stationary Count,20,1,,,20,,,,653397333
S285225977,American Kestrel,Falco sparverius,12028,1,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9
S285225745,American Kestrel,Falco sparverius,12028,1,US-TX,Hidalgo,L336009,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,2025-11-18,01:42 PM,eBird - Traveling Count,90,1,1.207,,9
S285226087,American Kestrel,Falco sparverius,12028,1,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S380906489,American Kestrel,Falco sparverius,12028,1,US-WA,King,L267071,Frager Rd. (north),47.418883,-122.2678757,2026-08-07,09:32 AM,eBird - Traveling Count,176,1,2.644,,1,,,,662621227 662621228
S310760371,American Kestrel,Falco sparverius,12028,1,US-WA,Kittitas,L392722,Quilomene Wildlife Area/Old Vantage Highway,46.9685395,-120.1808167,2026-03-19,02:23 PM,eBird - Casual Observation,,0,,,1
S164380841,American Kestrel,Falco sparverius,12028,X,US-WA,Skagit,L1369427,Fir Island -- Browns Slough Road,48.35381,-122.42297,2024-03-10,09:00 AM,eBird - Traveling Count,180,0,1.609,,6
S291455322,American Kestrel,Falco sparverius,12028,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-12-31,08:11 AM,eBird - Traveling Count,256,1,3.231,,1
S216534367,American Kestrel,Falco sparverius,12028,X,AG-,,L3680262,Antigua and Barbuda,17.2705798,-61.7982655,2025-02-28,,Historical,,1
S159174918,American Kestrel,Falco sparverius,12028,X,US-AZ,,L108915,Arizona,34.16973,-111.93299,2024-01-12,,Historical,,1,,,,,,,613666260
S285380879,Aplomado Falcon,Falco femoralis,12092,2,US-TX,Cameron,L16902016,"Buena Vista Dr, Los Fresnos US-TX (26.0906,-97.3489)",26.09059,-97.348877,2025-11-20,10:53 AM,eBird - Casual Observation,,0,,,9
S330597903,Peregrine Falcon,Falco peregrinus,12114,1,US-WA,Grays Harbor,L109535,Ocean Shores--Oyhut Wildlife Area,46.9444663,-124.1522412,2026-05-01,12:06 PM,eBird - Traveling Count,63,1,.63,,1
S285226087,Peregrine Falcon,Falco peregrinus,12114,1,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S159176051,New Zealand Kaka,Nestor meridionalis,12146,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S146155146,Galah,Eolophus roseicapilla,12176,X,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2023-08-01,,eBird - Casual Observation,,0,,,1
S159175946,Galah,Eolophus roseicapilla,12176,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Sulphur-crested Cockatoo,Cacatua galerita,12212,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Australian King-Parrot,Alisterus scapularis,12265,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S314416812,Rose-ringed Parakeet,Psittacula krameri,12350,X,US-HI,Kauai,L8047108,Hanapēpē Valley Overlook,21.919927,-159.5629185,2026-03-29,06:46 AM,eBird - Casual Observation,,0,,,1,,Flying over the highway
S159175946,Crimson Rosella,Platycercus elegans,12480,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159176051,Eastern Rosella,Platycercus eximius,12492,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S146062204,Rainbow Lorikeet,Trichoglossus moluccanus,12680,X,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2023-07-31,,eBird - Casual Observation,,0,,,1
S159175946,Rainbow Lorikeet,Trichoglossus moluccanus,12680,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S216533845,St. Lucia Amazon,Amazona versicolor,12920,X,LC-,,L3758725,Saint Lucia,13.8983327,-60.9667625,2025-02-23,,Historical,,1
S285225679,Green Parakeet,Psittacara holochlorus,13178,55,US-TX,Hidalgo,L38314359,Bentsen Rd,26.192193,-98.272556,2025-11-18,07:52 AM,eBird - Stationary Count,15,1,,,10,,,,645918855 645918856
S379333332,Olive-sided Flycatcher,Contopus cooperi,16890,1,US-WA,Snohomish,L950776,Big Four Ice Caves,48.0651548,-121.5151566,2026-08-02,07:25 AM,eBird - Traveling Count,329,1,2.7,,1
S342994543,Western Wood-Pewee,Contopus sordidulus,16912,1,US-WA,King,L163354,Green Lake,47.6783945,-122.3382464,2026-05-20,09:01 AM,eBird - Traveling Count,222,1,4.611,,1,,,,658004481
S379333332,Western Wood-Pewee,Contopus sordidulus,16912,2,US-WA,Snohomish,L950776,Big Four Ice Caves,48.0651548,-121.5151566,2026-08-02,07:25 AM,eBird - Traveling Count,329,1,2.7,,1,,,,662363313
S371256974,Western Wood-Pewee,Contopus sordidulus,16912,1,US-WA,Snohomish,L4444849,Riverview Wildlife Refuge / Snohomish Wastewater Treatment Plant,47.9165434,-122.1100652,2026-07-12,07:30 AM,eBird - Traveling Count,139,1,1.581,,1
S180573811,Acadian Flycatcher,Empidonax virescens,16950,X,US-VA,Fairfax,L718525,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,2024-06-10,07:09 AM,eBird - Traveling Count,148,1,3.203,,1
S247499526,Willow Flycatcher,Empidonax traillii,16952,1,US-WA,King,L16458973,Gemenskap Park,47.6726563,-122.3735909,2025-06-06,06:36 PM,eBird - Casual Observation,,0,,,1
S347722254,Willow Flycatcher,Empidonax traillii,16952,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-27,05:41 AM,eBird - Traveling Count,137,1,3.085,,1,,,,658541876 658541877
S379333332,Willow Flycatcher,Empidonax traillii,16952,1,US-WA,Snohomish,L950776,Big Four Ice Caves,48.0651548,-121.5151566,2026-08-02,07:25 AM,eBird - Traveling Count,329,1,2.7,,1
S331219104,Western Flycatcher,Empidonax difficilis,16975,1,US-WA,Pacific,L803299,Cedar River (Pacific Co.),46.7400371,-123.9751339,2026-05-02,09:45 AM,eBird - Traveling Count,60,1,.577,,1
S356765363,Black Phoebe,Sayornis nigricans,16998,3,US-CA,Alameda,L8307665,Albany State Marine Reserve,37.8893242,-122.3151134,2026-06-13,07:48 AM,eBird - Traveling Count,99,1,2.71,,1
S356230112,Black Phoebe,Sayornis nigricans,16998,4,US-CA,Alameda,L285281,Cesar Chavez Park,37.8709227,-122.3150389,2026-06-12,07:05 AM,eBird - Traveling Count,99,1,4.,,1,,,,659894396 659894397
S285814615,Black Phoebe,Sayornis nigricans,16998,X,US-CA,Alameda,L2377313,McLaughlin Eastshore SP--Albany access,37.890326,-122.314765,2025-11-23,08:40 AM,eBird - Traveling Count,86,1,2.87,,1
S285225918,Black Phoebe,Sayornis nigricans,16998,1,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10
S285226087,Black Phoebe,Sayornis nigricans,16998,2,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S295226157,Black Phoebe,Sayornis nigricans,16998,1,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-01-19,11:25 AM,eBird - Traveling Count,72,1,.891,,1,,Just west of the west parking lot flying along the canal,,649233968
S319751834,Black Phoebe,Sayornis nigricans,16998,2,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-04-10,09:30 AM,eBird - Traveling Count,229,1,2.012,,3,,Small bird with black head and white chest,,654685503
S327106784,Black Phoebe,Sayornis nigricans,16998,1,US-WA,Snohomish,L9377619,"12th St NE, Everett",48.0077981,-122.1706841,2026-04-25,07:24 AM,eBird - Traveling Count,22,1,.324,,1
S285225918,Eastern Phoebe,Sayornis phoebe,17007,1,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10
S285225977,Eastern Phoebe,Sayornis phoebe,17007,1,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9,,,,645920043
S285380905,Eastern Phoebe,Sayornis phoebe,17007,1,US-TX,Hidalgo,L259855,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,2025-11-20,07:13 AM,eBird - Traveling Count,60,1,.805,,9
S285225745,Eastern Phoebe,Sayornis phoebe,17007,1,US-TX,Hidalgo,L336009,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,2025-11-18,01:42 PM,eBird - Traveling Count,90,1,1.207,,9
S285226087,Eastern Phoebe,Sayornis phoebe,17007,2,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S177520765,Eastern Phoebe,Sayornis phoebe,17007,X,US-MA,Middlesex,L850924,"East Boston Camps, Westford",42.5968182,-71.4438343,2024-05-27,08:10 AM,eBird - Traveling Count,120,0,1.609,,1
S358739900,Say's Phoebe,Sayornis saya,17010,1,US-OR,Deschutes,L564147,Smith Rock SP,44.3669375,-121.1371851,2026-06-17,07:36 AM,eBird - Traveling Count,51,1,1.188,,1
S311613054,Say's Phoebe,Sayornis saya,17010,1,US-WA,Franklin,L1518478,Wahluke Wildlife Area-White Bluffs Viewpoint,46.6314315,-119.3975395,2026-03-21,12:43 PM,eBird - Traveling Count,46,1,2.26,,1
S311386024,Say's Phoebe,Sayornis saya,17010,4,US-WA,Grant,L1459988,Columbia NWR--Marsh Loop Trail,46.9313233,-119.2373057,2026-03-20,04:00 PM,eBird - Traveling Count,90,1,3.22,,1
S285226087,Vermilion Flycatcher,Pyrocephalus rubinus,17029,2,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S176759208,Great Crested Flycatcher,Myiarchus crinitus,17334,X,US-MA,Middlesex,L7397935,Rocky Hill Wildlife Sanctuary (Mass Audubon),42.5818528,-71.5328836,2024-05-24,10:16 AM,eBird - Traveling Count,93,1,4.538,,1
S216533845,Lesser Antillean Flycatcher,Myiarchus oberi,17355,X,LC-,,L3758725,Saint Lucia,13.8983327,-60.9667625,2025-02-23,,Historical,,1
S285225846,Great Kiskadee,Pitangus sulphuratus,17368,2,US-TX,Hidalgo,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2025-11-18,11:32 AM,eBird - Traveling Count,65,1,1.609,,9
S285225918,Great Kiskadee,Pitangus sulphuratus,17368,4,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10,,,,645918985
S285225977,Great Kiskadee,Pitangus sulphuratus,17368,4,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9
S285380905,Great Kiskadee,Pitangus sulphuratus,17368,4,US-TX,Hidalgo,L259855,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,2025-11-20,07:13 AM,eBird - Traveling Count,60,1,.805,,9
S285225745,Great Kiskadee,Pitangus sulphuratus,17368,3,US-TX,Hidalgo,L336009,National Butterfly Center--General & area North of Levee,26.1796025,-98.3664483,2025-11-18,01:42 PM,eBird - Traveling Count,90,1,1.207,,9,,,,645919399
S285225465,Great Kiskadee,Pitangus sulphuratus,17368,4,US-TX,Hidalgo,L21636963,Peculiar Nest Airbnb (restricted access),26.180693,-98.272806,2025-11-18,07:00 AM,eBird - Stationary Count,40,1,,,10
S285226044,Great Kiskadee,Pitangus sulphuratus,17368,2,US-TX,Hidalgo,L1850000,San Juan Wetlands,26.1606244,-98.157516,2025-11-19,12:00 PM,eBird - Traveling Count,22,1,.805,,9
S285226087,Great Kiskadee,Pitangus sulphuratus,17368,4,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9,,,,645919814 645919815
S159175691,Tropical Kingbird,Tyrannus melancholicus,17452,X,MX-ROO,Cozumel,L52344353,Playa Embarcadero Cozumel,20.5122933,-86.9489744,2023-11-23,,Historical,,1
S285226087,Tropical Kingbird,Tyrannus melancholicus,17452,2,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9,,,,645919807 645919808
S358739900,Western Kingbird,Tyrannus verticalis,17467,1,US-OR,Deschutes,L564147,Smith Rock SP,44.3669375,-121.1371851,2026-06-17,07:36 AM,eBird - Traveling Count,51,1,1.188,,1
S345782350,Western Kingbird,Tyrannus verticalis,17467,1,US-WA,King,L128530,Discovery Park,47.663868,-122.4215317,2026-05-24,10:09 AM,eBird - Traveling Count,196,1,3.615,,1
S175815092,Western Kingbird,Tyrannus verticalis,17467,X,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-05-19,08:00 AM,eBird - Traveling Count,150,1,3.219,,1
S177789951,Western Kingbird,Tyrannus verticalis,17467,X,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-05-28,05:50 AM,eBird - Traveling Count,68,1,2.704,,1
S180573811,Eastern Kingbird,Tyrannus tyrannus,17472,X,US-VA,Fairfax,L718525,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,2024-06-10,07:09 AM,eBird - Traveling Count,148,1,3.203,,1
S176759208,Eastern Kingbird,Tyrannus tyrannus,17472,X,US-MA,Middlesex,L7397935,Rocky Hill Wildlife Sanctuary (Mass Audubon),42.5818528,-71.5328836,2024-05-24,10:16 AM,eBird - Traveling Count,93,1,4.538,,1
S216534367,Gray Kingbird,Tyrannus dominicensis,17474,X,AG-,,L3680262,Antigua and Barbuda,17.2705798,-61.7982655,2025-02-28,,Historical,,1
S216534184,Gray Kingbird,Tyrannus dominicensis,17474,X,DM-,,L3821759,Dominica,15.4345023,-61.3499744,2025-02-27,,Historical,,1
S216533924,Gray Kingbird,Tyrannus dominicensis,17474,X,GD-,,L3914441,Grenada,12.153302,-61.6586826,2025-02-24,,Historical,,1
S216533729,Gray Kingbird,Tyrannus dominicensis,17474,X,BL-,,L3710693,Saint Barthélemy,17.9063433,-62.8337387,2025-02-22,,Historical,,1
S214854032,Gray Kingbird,Tyrannus dominicensis,17474,X,BL-,,L3710693,Saint Barthélemy,17.9063433,-62.8337387,2025-02-22,01:15 PM,eBird - Traveling Count,60,1,1.609,,1
S285225846,Scissor-tailed Flycatcher,Tyrannus forficatus,17489,1,US-TX,Hidalgo,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2025-11-18,11:32 AM,eBird - Traveling Count,65,1,1.609,,9
S285225726,Scissor-tailed Flycatcher,Tyrannus forficatus,17489,4,US-TX,Hidalgo,L2433186,"US-TX-Mission - 26.1774x-98.3413 - Nov 24, 2013, 12:23 PM",26.177445,-98.341257,2025-11-18,11:17 AM,eBird - Stationary Count,5,1,,,10
S159175946,Superb Lyrebird,Menura novaehollandiae,17504,1,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Satin Bowerbird,Ptilonorhynchus violaceus,17554,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Superb Fairywren,Malurus cyaneus,17670,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Eastern Spinebill,Acanthorhynchus tenuirostris,17706,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159176051,Tui,Prosthemadera novaeseelandiae,17727,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S145053769,Tui,Prosthemadera novaeseelandiae,17727,X,NZ-AUK,Auckland City,L3061209,Mount Eden Domain,-36.877363,174.765397,2023-07-19,,eBird - Casual Observation,,0,,,1
S146390308,Noisy Miner,Manorina melanocephala,17808,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-04,,eBird - Casual Observation,,0,,,1
S159175946,Noisy Miner,Manorina melanocephala,17808,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Little Wattlebird,Anthochaera chrysoptera,17859,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Red Wattlebird,Anthochaera carunculata,17865,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,White-cheeked Honeyeater,Phylidonyris niger,18108,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Black-faced Cuckooshrike,Coracina novaehollandiae,18686,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175691,White-eyed Vireo,Vireo griseus,19165,X,MX-ROO,Cozumel,L52344353,Playa Embarcadero Cozumel,20.5122933,-86.9489744,2023-11-23,,Historical,,1
S285225918,White-eyed Vireo,Vireo griseus,19165,2,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10
S159175691,Cozumel Vireo,Vireo bairdi,19191,X,MX-ROO,Cozumel,L52344353,Playa Embarcadero Cozumel,20.5122933,-86.9489744,2023-11-23,,Historical,,1
S170170610,Hutton's Vireo,Vireo huttoni,19204,X,US-WA,San Juan,L9267425,"Cascade Lake--south end campsites, Orcas Island",48.6458967,-122.8474903,2024-04-13,,Historical,,1
S342994543,Western Warbling Vireo,Vireo swainsoni,19247,1,US-WA,King,L163354,Green Lake,47.6783945,-122.3382464,2026-05-20,09:01 AM,eBird - Traveling Count,222,1,4.611,,1
S159175691,Yucatan Vireo,Vireo magister,19302,X,MX-ROO,Cozumel,L52344353,Playa Embarcadero Cozumel,20.5122933,-86.9489744,2023-11-23,,Historical,,1
S159175946,Gray Shrikethrush,Colluricincla harmonica,19318,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159176051,Australian Magpie,Gymnorhina tibicen,19793,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S145448546,Australian Magpie,Gymnorhina tibicen,19793,X,NZ-WKO,Waitomo District,L1014716,Mapara Scenic Reserve,-38.534722,175.236944,2023-07-23,,eBird - Casual Observation,,0,,,1
S159175946,Pied Currawong,Strepera graculina,19807,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159175946,Willie-wagtail,Rhipidura leucophrys,20270,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S159176051,New Zealand Fantail,Rhipidura fuliginosa,20397,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S146057053,Magpie-lark,Grallina cyanoleuca,20947,X,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2023-07-31,,eBird - Casual Observation,,0,,,1
S159175946,Magpie-lark,Grallina cyanoleuca,20947,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S285380879,Loggerhead Shrike,Lanius ludovicianus,21091,1,US-TX,Cameron,L16902016,"Buena Vista Dr, Los Fresnos US-TX (26.0906,-97.3489)",26.09059,-97.348877,2025-11-20,10:53 AM,eBird - Casual Observation,,0,,,9
S312066452,Loggerhead Shrike,Lanius ludovicianus,21091,1,US-WA,Grant,L60811904,"Lower Crab Creek Road Southeast, Othello, Washington, US (46.81, -119.416)",46.8103875,-119.4164898,2026-03-22,10:02 AM,eBird - Stationary Count,3,1,,,1,,,,653396937
S285225846,Loggerhead Shrike,Lanius ludovicianus,21091,1,US-TX,Hidalgo,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2025-11-18,11:32 AM,eBird - Traveling Count,65,1,1.609,,9
S285226044,Loggerhead Shrike,Lanius ludovicianus,21091,1,US-TX,Hidalgo,L1850000,San Juan Wetlands,26.1606244,-98.157516,2025-11-19,12:00 PM,eBird - Traveling Count,22,1,.805,,9
S285226087,Loggerhead Shrike,Lanius ludovicianus,21091,1,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S358523668,Canada Jay,Perisoreus canadensis,21181,X,US-OR,Klamath,L1149408,Crater Lake NP--Rim Village,42.9109122,-122.1476644,2026-06-16,09:00 AM,eBird - Traveling Count,60,1,1.61,,1
S375998784,Canada Jay,Perisoreus canadensis,21181,5,US-WA,Pierce,L865211,Crystal Mountain Ski Resort,46.9308652,-121.4793491,2026-07-24,04:45 PM,eBird - Traveling Count,116,1,2.461,,1
S376353077,Canada Jay,Perisoreus canadensis,21181,1,US-WA,Pierce,L461358,Mt. Rainier NP--Burroughs Mountain,46.9117249,-121.6639709,2026-07-25,09:32 AM,eBird - Traveling Count,163,1,6.916,,1
S188153189,Canada Jay,Perisoreus canadensis,21181,X,US-WA,Pierce,L3302240,Mt. Rainier NP--Grand Park,46.9642783,-121.6792166,2024-07-21,,Historical,,1
S285225918,Green Jay,Cyanocorax yncas,21233,7,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1796748,-98.3842338,2025-11-18,08:27 AM,eBird - Traveling Count,140,1,1.609,,10,,,,645918962 645918965 645918969 645918973
S285225977,Green Jay,Cyanocorax yncas,21233,1,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9
S285380905,Green Jay,Cyanocorax yncas,21233,2,US-TX,Hidalgo,L259855,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,2025-11-20,07:13 AM,eBird - Traveling Count,60,1,.805,,9
